epoch,d_loss,g_loss,lr_G,lr_D,batch_size,img_size,z_dim
1,2.5137861940790627,11.44724643405746,0.00015,0.0001,64,64,128
2,1.0939386235002209,4.746403670404106,0.00015,0.0001,64,64,128
3,0.4924905909334912,2.8930636679972794,0.00015,0.0001,64,64,128
4,0.8355064135702217,3.7791977200437996,0.00015,0.0001,64,64,128
5,0.5149403673541897,2.1339826945434597,0.00015,0.0001,64,64,128
6,0.42008650889072346,1.6008892125614427,0.00015,0.0001,64,64,128
7,0.28689095235484485,1.4836711866014145,0.00015,0.0001,64,64,128
8,0.060672495623721796,0.6071332061991972,0.00015,0.0001,64,64,128
9,0.0526029363493709,0.6099461089162266,0.00015,0.0001,64,64,128
10,0.06744299434563693,0.6580753484193016,0.00015,0.0001,64,64,128
11,0.07168775117572616,0.8336256760008195,0.00015,0.0001,64,64,128
12,0.08882712353678311,0.8470355061923757,0.00015,0.0001,64,64,128
13,0.07686671483166077,0.8223445494385326,0.00015,0.0001,64,64,128
14,0.06544561245862175,0.8038758442682379,0.00015,0.0001,64,64,128
15,0.1008940367575954,0.7362545009921578,0.00015,0.0001,64,64,128
16,0.12571940198540688,0.48845510973649864,0.00015,0.0001,64,64,128
17,0.0974131546476308,0.4525218465748955,0.00015,0.0001,64,64,128
18,0.07635980614406221,0.538771894924781,0.00015,0.0001,64,64,128
19,0.09674783807028742,0.6699122685719939,0.00015,0.0001,64,64,128
20,0.09859553209560759,0.6427769135026371,0.00015,0.0001,64,64,128
21,0.1032068960587768,0.6496169343590736,0.00015,0.0001,64,64,128
22,0.0916336828514057,0.5655404815779013,0.00015,0.0001,64,64,128
23,0.11159371792831842,0.5476601093130953,0.00015,0.0001,64,64,128
24,0.09887674571398426,0.5587735496023122,0.00015,0.0001,64,64,128
25,0.10556716625304784,0.6672361791133881,0.00015,0.0001,64,64,128
26,0.15451594727004275,0.7181733875151943,0.00015,0.0001,64,64,128
27,0.12485752846388255,0.4870479242766605,0.00015,0.0001,64,64,128
28,0.14976492436493144,0.43310634923331875,0.00015,0.0001,64,64,128
29,0.16337697931072293,0.4418646382058368,0.00015,0.0001,64,64,128
30,0.15835205597036026,0.43212344190653634,0.00015,0.0001,64,64,128
31,0.16270672683330142,0.44280681496157365,0.00015,0.0001,64,64,128
32,0.15424561084193342,0.4136868364670697,0.00015,0.0001,64,64,128
33,0.16987679767258027,0.4629288883331944,0.00015,0.0001,64,64,128
34,0.1794205866754055,0.49338797830483494,0.00015,0.0001,64,64,128
35,0.1619113788885229,0.4607250981909387,0.00015,0.0001,64,64,128
36,0.14588571558980382,0.4339305175577893,0.00015,0.0001,64,64,128
37,0.17015217310365507,0.4511520246810773,0.00015,0.0001,64,64,128
38,0.1518368032925269,0.4415442908511442,0.00015,0.0001,64,64,128
39,0.13654330909690438,0.44639649724259095,0.00015,0.0001,64,64,128
40,0.15225078165531158,0.4578243057955714,0.00015,0.0001,64,64,128
41,0.1453348953715142,0.4662433299509918,0.00015,0.0001,64,64,128
42,0.15336421636097572,0.45883595154565926,0.00015,0.0001,64,64,128
43,0.13132591523668347,0.48816536279285655,0.00015,0.0001,64,64,128
44,0.13360009484869592,0.4641106729121769,0.00015,0.0001,64,64,128
45,0.14755665883421898,0.4865982067935607,0.00015,0.0001,64,64,128
46,0.12991118014735334,0.4558662548661232,0.00015,0.0001,64,64,128
47,0.13282850450452635,0.47368090249159756,0.00015,0.0001,64,64,128
48,0.12827341532444253,0.46920200130518747,0.00015,0.0001,64,64,128
49,0.12504031859776554,0.470511588103631,0.00015,0.0001,64,64,128
50,0.11683827857760822,0.4604050946586272,0.00015,0.0001,64,64,128
51,0.08583575585747466,0.4465903267264366,0.00011999999999999999,8e-05,64,64,128
52,0.08479058556258678,0.4479770020526998,0.00011999999999999999,8e-05,64,64,128
53,0.09627504591994426,0.4599963128566742,0.00011999999999999999,8e-05,64,64,128
54,0.1037988770095741,0.4478632851558573,0.00011999999999999999,8e-05,64,64,128
55,0.09286345497650259,0.4395120967836941,0.00011999999999999999,8e-05,64,64,128
56,0.10207600721760708,0.43371037744423924,0.00011999999999999999,8e-05,64,64,128
57,0.10495652231004308,0.4325033724308014,0.00011999999999999999,8e-05,64,64,128
58,0.12061160265961114,0.4517694238354178,0.00011999999999999999,8e-05,64,64,128
59,0.10260434240541037,0.46572190084878134,0.00011999999999999999,8e-05,64,64,128
60,0.10959941291195505,0.4575747312868343,0.00011999999999999999,8e-05,64,64,128
61,0.10179090275264838,0.45155073877643137,0.00011999999999999999,8e-05,64,64,128
62,0.10338100056876154,0.45753464365706725,0.00011999999999999999,8e-05,64,64,128
63,0.11481261603972491,0.4569898567655507,0.00011999999999999999,8e-05,64,64,128
64,0.1058136388002073,0.45058442564571605,0.00011999999999999999,8e-05,64,64,128
65,0.10904093919431462,0.4755154839333366,0.00011999999999999999,8e-05,64,64,128
66,0.09885945587473757,0.4652378313681659,0.00011999999999999999,8e-05,64,64,128
67,0.09848762845949215,0.4803925025112489,0.00011999999999999999,8e-05,64,64,128
68,0.10465627881314825,0.46706943476901336,0.00011999999999999999,8e-05,64,64,128
69,0.1203187978004708,0.4728730995865429,0.00011999999999999999,8e-05,64,64,128
70,0.10017554231864564,0.4812222631538616,0.00011999999999999999,8e-05,64,64,128
71,0.1060058401130578,0.46936799585819244,0.00011999999999999999,8e-05,64,64,128
72,0.0974024713915937,0.4803713735412149,0.00011999999999999999,8e-05,64,64,128
73,0.12359601390712402,0.4729568160632077,0.00011999999999999999,8e-05,64,64,128
74,0.08698881636647617,0.4679090818938087,0.00011999999999999999,8e-05,64,64,128
75,0.10660171979928718,0.4787130925585242,0.00011999999999999999,8e-05,64,64,128
76,0.10920645285616903,0.4868438208804411,0.00011999999999999999,8e-05,64,64,128
77,0.10149852033047115,0.4973461689317928,0.00011999999999999999,8e-05,64,64,128
78,0.08249135742730954,0.46312089176738963,0.00011999999999999999,8e-05,64,64,128
79,0.11751943300752078,0.4944480193011901,0.00011999999999999999,8e-05,64,64,128
80,0.10744651516570765,0.511550677173278,0.00011999999999999999,8e-05,64,64,128
81,0.09060347726678147,0.4887506041456671,0.00011999999999999999,8e-05,64,64,128
82,0.09825110594358515,0.517960003193687,0.00011999999999999999,8e-05,64,64,128
83,0.10225127933218199,0.48577949054100933,0.00011999999999999999,8e-05,64,64,128
84,0.09792131782673738,0.50040551976246,0.00011999999999999999,8e-05,64,64,128
85,0.09997727858888752,0.4907972111421473,0.00011999999999999999,8e-05,64,64,128
86,0.11215645485721967,0.49833688753492694,0.00011999999999999999,8e-05,64,64,128
87,0.1093215866233496,0.47516659121302995,0.00011999999999999999,8e-05,64,64,128
88,0.09464542113025398,0.5013866433325935,0.00011999999999999999,8e-05,64,64,128
89,0.1080235477317782,0.49015836855944467,0.00011999999999999999,8e-05,64,64,128
90,0.1032472244628212,0.5040584820158341,0.00011999999999999999,8e-05,64,64,128
91,0.10126609760610496,0.5319068361731136,0.00011999999999999999,8e-05,64,64,128
92,0.09153435587444726,0.4855136143810609,0.00011999999999999999,8e-05,64,64,128
93,0.10527977895210772,0.529124470318065,0.00011999999999999999,8e-05,64,64,128
94,0.10221643636331838,0.49079415465102477,0.00011999999999999999,8e-05,64,64,128
95,0.1048808093456661,0.5113944639177883,0.00011999999999999999,8e-05,64,64,128
96,0.08521158554974724,0.5250651757506763,0.00011999999999999999,8e-05,64,64,128
97,0.11019401915152283,0.504514226142098,0.00011999999999999999,8e-05,64,64,128
98,0.09439143330297049,0.5037186513928806,0.00011999999999999999,8e-05,64,64,128
99,0.07964463707278757,0.5142036054064246,0.00011999999999999999,8e-05,64,64,128
100,0.11298143469235476,0.514100148835603,0.00011999999999999999,8e-05,64,64,128
101,0.06883085913517896,0.47451962442959056,9.6e-05,6.400000000000001e-05,64,64,128
102,0.06912112477071145,0.4769352420287974,9.6e-05,6.400000000000001e-05,64,64,128
103,0.06716198430341833,0.4858045157264261,9.6e-05,6.400000000000001e-05,64,64,128
104,0.06078242803649867,0.4757740646600723,9.6e-05,6.400000000000001e-05,64,64,128
105,0.06901647375129602,0.47601892930619855,9.6e-05,6.400000000000001e-05,64,64,128
106,0.06819383400108885,0.4961291709366967,9.6e-05,6.400000000000001e-05,64,64,128
107,0.08911625701276694,0.45867542045957904,9.6e-05,6.400000000000001e-05,64,64,128
108,0.060979015358230644,0.5196501945748049,9.6e-05,6.400000000000001e-05,64,64,128
109,0.07845435707884676,0.4758113526246127,9.6e-05,6.400000000000001e-05,64,64,128
110,0.08557249833007946,0.4982227236032486,9.6e-05,6.400000000000001e-05,64,64,128
111,0.07830831403022304,0.46941370385534625,9.6e-05,6.400000000000001e-05,64,64,128
112,0.08278396736611338,0.5034263563506743,9.6e-05,6.400000000000001e-05,64,64,128
113,0.06648214501054849,0.48631204489399404,9.6e-05,6.400000000000001e-05,64,64,128
114,0.07436078419799313,0.4926649042788674,9.6e-05,6.400000000000001e-05,64,64,128
115,0.06361570773536668,0.5050292979268467,9.6e-05,6.400000000000001e-05,64,64,128
116,0.09229947730679722,0.46984724700450897,9.6e-05,6.400000000000001e-05,64,64,128
117,0.07908128579968915,0.49576514170450325,9.6e-05,6.400000000000001e-05,64,64,128
118,0.08815027548767188,0.5172912311904571,9.6e-05,6.400000000000001e-05,64,64,128
119,0.0593114815214101,0.4932914639220518,9.6e-05,6.400000000000001e-05,64,64,128
120,0.07945502993157681,0.5024470546666313,9.6e-05,6.400000000000001e-05,64,64,128
121,0.06003758442752501,0.4814305147703956,9.6e-05,6.400000000000001e-05,64,64,128
122,0.07590018985245157,0.5101305128020399,9.6e-05,6.400000000000001e-05,64,64,128
123,0.08121875048998524,0.5070128099006765,9.6e-05,6.400000000000001e-05,64,64,128
124,0.07117797072757692,0.4950951916330001,9.6e-05,6.400000000000001e-05,64,64,128
125,0.06012982617625419,0.5019134151584962,9.6e-05,6.400000000000001e-05,64,64,128
126,0.07343200720189248,0.4981740572873284,9.6e-05,6.400000000000001e-05,64,64,128
127,0.0690510033575051,0.49675729607834535,9.6e-05,6.400000000000001e-05,64,64,128
128,0.06282143015414476,0.5126053708441117,9.6e-05,6.400000000000001e-05,64,64,128
129,0.05539031962261481,0.4889484416036045,9.6e-05,6.400000000000001e-05,64,64,128
130,0.060124177047434973,0.5229205769651076,9.6e-05,6.400000000000001e-05,64,64,128
131,0.07057007936322514,0.5003430317429935,9.6e-05,6.400000000000001e-05,64,64,128
132,0.06508069074548342,0.5017070147921058,9.6e-05,6.400000000000001e-05,64,64,128
133,0.06397957179476232,0.4900399258031565,9.6e-05,6.400000000000001e-05,64,64,128
134,0.08160536708858084,0.5184411906144198,9.6e-05,6.400000000000001e-05,64,64,128
135,0.06922846698366544,0.5126293003559113,9.6e-05,6.400000000000001e-05,64,64,128
136,0.0509989116450443,0.5103783414644354,9.6e-05,6.400000000000001e-05,64,64,128
137,0.07355282828211784,0.6712233432952095,9.6e-05,6.400000000000001e-05,64,64,128
138,0.0747299725189805,0.6409811436691705,9.6e-05,6.400000000000001e-05,64,64,128
139,0.051908841329243255,0.557252906701144,9.6e-05,6.400000000000001e-05,64,64,128
140,0.04825120742487557,0.5075776296503404,9.6e-05,6.400000000000001e-05,64,64,128
141,0.061604815535247326,0.4914463355260737,9.6e-05,6.400000000000001e-05,64,64,128
142,0.04742481176029233,0.5193147036959144,9.6e-05,6.400000000000001e-05,64,64,128
143,0.06716654014171046,0.5227109597009771,9.6e-05,6.400000000000001e-05,64,64,128
144,0.07195576285833821,0.5179625495391733,9.6e-05,6.400000000000001e-05,64,64,128
145,0.05966455051127602,0.4862336691688089,9.6e-05,6.400000000000001e-05,64,64,128
146,0.061521132202709425,0.4951236449620303,9.6e-05,6.400000000000001e-05,64,64,128
147,0.05764073582694811,0.4942692903911366,9.6e-05,6.400000000000001e-05,64,64,128
148,0.053127000820549095,0.5148759335279465,9.6e-05,6.400000000000001e-05,64,64,128
149,0.046333158553084904,0.514742589172195,9.6e-05,6.400000000000001e-05,64,64,128
150,0.07247638916048933,0.5191858121577431,9.6e-05,6.400000000000001e-05,64,64,128
151,0.034778653644025326,0.48576374001362743,7.680000000000001e-05,5.120000000000001e-05,64,64,128
152,0.037321547511965036,0.480727864538922,7.680000000000001e-05,5.120000000000001e-05,64,64,128
153,0.0395615044159486,0.49818570122999306,7.680000000000001e-05,5.120000000000001e-05,64,64,128
154,0.04058668784358922,0.4774942117578843,7.680000000000001e-05,5.120000000000001e-05,64,64,128
155,0.03187997532351052,0.47558288889772754,7.680000000000001e-05,5.120000000000001e-05,64,64,128
156,0.034466738429139644,0.4843670234960668,7.680000000000001e-05,5.120000000000001e-05,64,64,128
157,0.037574871717130434,0.48832883992615866,7.680000000000001e-05,5.120000000000001e-05,64,64,128
158,0.043334185857983196,0.4824296516530654,7.680000000000001e-05,5.120000000000001e-05,64,64,128
159,0.03548961946302477,0.4861416080418755,7.680000000000001e-05,5.120000000000001e-05,64,64,128
160,0.03465675192830317,0.4779446212684407,7.680000000000001e-05,5.120000000000001e-05,64,64,128
161,0.04151713530368665,0.49614616089007435,7.680000000000001e-05,5.120000000000001e-05,64,64,128
162,0.03484263243701528,0.49002713052665486,7.680000000000001e-05,5.120000000000001e-05,64,64,128
163,0.03784394058782388,0.48741351155673757,7.680000000000001e-05,5.120000000000001e-05,64,64,128
164,0.033288913642001504,0.5004970685524099,7.680000000000001e-05,5.120000000000001e-05,64,64,128
165,0.04230156705221709,0.510019995710429,7.680000000000001e-05,5.120000000000001e-05,64,64,128
166,0.036342532401356625,0.48950107307995067,7.680000000000001e-05,5.120000000000001e-05,64,64,128
167,0.03037268734153579,0.48477111318532157,7.680000000000001e-05,5.120000000000001e-05,64,64,128
168,0.03823644454207491,0.4948862957603791,7.680000000000001e-05,5.120000000000001e-05,64,64,128
169,0.03993905708193779,0.49630405271754546,7.680000000000001e-05,5.120000000000001e-05,64,64,128
170,0.04328978861517766,0.4955780839218813,7.680000000000001e-05,5.120000000000001e-05,64,64,128
171,0.030938176054726627,0.4943934565081316,7.680000000000001e-05,5.120000000000001e-05,64,64,128
172,0.03720841707442613,0.4939087673145182,7.680000000000001e-05,5.120000000000001e-05,64,64,128
173,0.029178402167471015,0.5028590261936188,7.680000000000001e-05,5.120000000000001e-05,64,64,128
174,0.031881075325038505,0.505319645299631,7.680000000000001e-05,5.120000000000001e-05,64,64,128
175,0.036557969965917224,0.5005767704809413,7.680000000000001e-05,5.120000000000001e-05,64,64,128
176,0.03393557719776735,0.5147950316176695,7.680000000000001e-05,5.120000000000001e-05,64,64,128
177,0.036534212913145035,0.5004135045935126,7.680000000000001e-05,5.120000000000001e-05,64,64,128
178,0.0448902399991365,0.5044815930373528,7.680000000000001e-05,5.120000000000001e-05,64,64,128
179,0.03599014045561061,0.5141426596571418,7.680000000000001e-05,5.120000000000001e-05,64,64,128
180,0.04505681923097547,0.5048915270496818,7.680000000000001e-05,5.120000000000001e-05,64,64,128
181,0.03144382674466161,0.49625525842694673,7.680000000000001e-05,5.120000000000001e-05,64,64,128
182,0.03010115262997501,0.49681033369372873,7.680000000000001e-05,5.120000000000001e-05,64,64,128
183,0.03781558819772566,0.506793334203608,7.680000000000001e-05,5.120000000000001e-05,64,64,128
184,0.047091072808732,0.4988742882714552,7.680000000000001e-05,5.120000000000001e-05,64,64,128
185,0.032181742984582394,0.5039005314602572,7.680000000000001e-05,5.120000000000001e-05,64,64,128
186,0.033868121476296115,0.5032927130951601,7.680000000000001e-05,5.120000000000001e-05,64,64,128
187,0.02865687820731717,0.5083740178276511,7.680000000000001e-05,5.120000000000001e-05,64,64,128
188,0.027740851729450858,0.5137374006650027,7.680000000000001e-05,5.120000000000001e-05,64,64,128
189,0.03130636386135045,0.5044940718833137,7.680000000000001e-05,5.120000000000001e-05,64,64,128
190,0.02750532200340839,0.5168351776459638,7.680000000000001e-05,5.120000000000001e-05,64,64,128
191,0.037466598455520236,0.5123639992054771,7.680000000000001e-05,5.120000000000001e-05,64,64,128
192,0.03223153006504564,0.5060411893269595,7.680000000000001e-05,5.120000000000001e-05,64,64,128
193,0.0342179333572002,0.5098523532643038,7.680000000000001e-05,5.120000000000001e-05,64,64,128
194,0.028885764371165457,0.5091013233451283,7.680000000000001e-05,5.120000000000001e-05,64,64,128
195,0.03318717434783192,0.520570902263417,7.680000000000001e-05,5.120000000000001e-05,64,64,128
196,0.03240368139984853,0.505182551110492,7.680000000000001e-05,5.120000000000001e-05,64,64,128
197,0.026080784908331493,0.507725154652315,7.680000000000001e-05,5.120000000000001e-05,64,64,128
198,0.040343137293615765,0.5222693138262805,7.680000000000001e-05,5.120000000000001e-05,64,64,128
199,0.03199567914228229,0.5128578447243747,7.680000000000001e-05,5.120000000000001e-05,64,64,128
200,0.03304414788041921,0.5178384982487735,7.680000000000001e-05,5.120000000000001e-05,64,64,128
